reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.9,743.5431882889371
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.95,828.507037133899
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.975,916.382878243731
2025-11-22,wk inc flu hosp,0,2025-11-29,12,quantile,0.99,1055.0745032550356
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.01,6.655887991335122
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.025,34.712672417104415
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.05,44.464200015885666
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.1,53.762946968502106
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.15,59.62341834680975
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.2,66.04844262671642
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.25,69.83424293498149
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.3,72.78099942518602
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.35,76.57957557299001
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.4,80.72472934528861
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.45,85.35146725450315
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.5,89.89822565674513
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.55,94.49662904964718
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.6,99.29127448687696
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.65,104.23109635440589
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.7,109.34876167352502
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.75,116.46381603576431
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.8,125.65436175979288
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.85,139.0745977250609
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.9,151.81237810465007
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.95,185.58624454473335
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.975,219.7749061218135
2025-11-22,wk inc flu hosp,0,2025-11-29,13,quantile,0.99,267.18054195104946
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.01,3.5401654437244803
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.025,3.9146976504640216
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.05,5.65404326274841
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.1,9.04089421514357
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.15,12.02321406634032
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.2,13.328574543580157
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.25,15.335284204763637
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.3,17.433255068358214
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.35,20.631431726488596
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.4,23.77303963293028
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.45,26.63192891611546
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.5,29.21140945888454
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.55,31.61046037273265
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.6,33.97392256702355
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.65,36.27207189926827
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.7,38.563704707342275
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.75,40.95338283926541
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.8,43.55827229340916
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.85,46.57310891527687
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.9,50.51342597917126
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.95,57.73951459015222
2025-11-22,wk inc flu hosp,0,2025-11-29,15,quantile,0.975,67.87123714794646
