date,location_name,ili,pred_hosp,true_hosp,scale_factor,population,prelim_hosp,total_hosp
2013-09-07,Washington,-1.7958906803379495,0,NA,1,7738692,0,0
2013-09-14,Washington,-1.860763132682739,0,NA,1,7738692,0,0
2013-09-21,Washington,-1.310749262634423,0,NA,1,7738692,0,0
2013-09-28,Washington,-2.2203182463462037,0,NA,1,7738692,0,0
2013-10-05,Washington,-0.5507199293003605,0.18,NA,1,7738692,14,14
2013-10-12,Washington,-0.5723477172225533,0.16,NA,1,7738692,12,12
2013-10-19,Washington,-0.8119540082746861,0.01,NA,1,7738692,1,1
2013-10-26,Washington,-0.6356358833919739,0.12,NA,1,7738692,9,9
2013-11-02,Washington,-0.2300179021165567,0.42,NA,1,7738692,33,33
2013-11-09,Washington,-0.5288421194496534,0.19,NA,1,7738692,15,15
2013-11-16,Washington,-0.2214145224475887,0.43,NA,1,7738692,33,33
2013-11-23,Washington,0.02062805294113637,0.64,NA,1,7738692,50,50
2013-11-30,Washington,-0.5439398257199002,0.18,NA,1,7738692,14,14
2013-12-07,Washington,-0.9302813269510556,0,NA,1,7738692,0,0
2013-12-14,Washington,-0.24549977317719682,0.41,NA,1,7738692,32,32
2013-12-21,Washington,-0.04404459127428934,0.58,NA,1,7738692,45,45
2013-12-28,Washington,0.20965871361102525,0.83,NA,1,7738692,64,64
2014-01-04,Washington,0.16833299706724006,0.79,NA,1,7738692,61,61
2014-01-11,Washington,-0.3799783776866106,0.3,NA,1,7738692,23,23
2014-01-18,Washington,0.2257807557411437,0.85,NA,1,7738692,66,66
2014-01-25,Washington,-0.3442663731255942,0.33,NA,1,7738692,26,26
2014-02-01,Washington,0.44921074260941907,1.11,NA,1,7738692,86,86
2014-02-08,Washington,0.40728458069300505,1.06,NA,1,7738692,82,82
2014-02-15,Washington,0.357953512958258,1,NA,1,7738692,77,77
2014-02-22,Washington,0.5923153084323257,1.29,NA,1,7738692,100,100
2014-03-01,Washington,0.3986593988079944,1.05,NA,1,7738692,81,81
2014-03-08,Washington,0.7264384293682858,1.48,NA,1,7738692,115,115
2014-03-15,Washington,0.7736698755630539,1.55,NA,1,7738692,120,120
2014-03-22,Washington,0.43353208605444266,1.09,NA,1,7738692,84,84
2014-03-29,Washington,0.7815350929264785,1.56,NA,1,7738692,121,121
2014-04-05,Washington,0.8620735534440074,1.68,NA,1,7738692,130,130
2014-04-12,Washington,0.943780470861966,1.81,NA,1,7738692,140,140
2014-04-19,Washington,0.9013034908898817,1.74,NA,1,7738692,135,135
2014-04-26,Washington,0.6653897599701457,1.39,NA,1,7738692,108,108
2014-05-03,Washington,0.7927287351637863,1.58,NA,1,7738692,122,122
2014-05-10,Washington,0.4754821135314816,1.14,NA,1,7738692,88,88
2014-05-17,Washington,0.0571199865233499,0.68,NA,1,7738692,53,53
2014-05-24,Washington,-0.6397766933367774,0.12,NA,1,7738692,9,9
2014-05-31,Washington,-0.4388152378491628,0.26,NA,1,7738692,20,20
2014-06-07,Washington,-0.8978769072775861,0,NA,1,7738692,0,0
2014-06-14,Washington,-1.0330588594889916,0,NA,1,7738692,0,0
2014-06-21,Washington,-0.9303877952641504,0,NA,1,7738692,0,0
2014-06-28,Washington,-0.8831085343758133,0,NA,1,7738692,0,0
2014-07-05,Washington,-0.8522710365081245,0,NA,1,7738692,0,0
2014-07-12,Washington,-1.1479644887449627,0,NA,1,7738692,0,0
2014-07-19,Washington,-1.1504692415524482,0,NA,1,7738692,0,0
2014-07-26,Washington,-1.086845795277189,0,NA,1,7738692,0,0
2014-08-02,Washington,-1.3875472602673253,0,NA,1,7738692,0,0
2014-08-09,Washington,-1.0143598580443158,0,NA,1,7738692,0,0
2014-08-16,Washington,-1.234237099456227,0,NA,1,7738692,0,0
2014-08-23,Washington,-1.1025821480167228,0,NA,1,7738692,0,0
2014-08-30,Washington,-1.5350455636648062,0,NA,1,7738692,0,0
2014-09-06,Washington,-0.9547818569119538,0,NA,1,7738692,0,0
2014-09-13,Washington,-1.416883778904272,0,NA,1,7738692,0,0
2014-09-20,Washington,-0.8088381139982193,0.01,NA,1,7738692,1,1
2014-09-27,Washington,-0.9580293150118171,0,NA,1,7738692,0,0
2014-10-04,Washington,-0.5026590902308828,0.21,NA,1,7738692,16,16
2014-10-11,Washington,-0.5021977071910471,0.21,NA,1,7738692,16,16
2014-10-18,Washington,-0.24632198541002498,0.41,NA,1,7738692,32,32
2014-10-25,Washington,-0.279521741699759,0.38,NA,1,7738692,29,29
2014-11-01,Washington,0.06950982375516622,0.69,NA,1,7738692,53,53
2014-11-08,Washington,-0.017655611607156292,0.61,NA,1,7738692,47,47
2014-11-15,Washington,0.5070835810358792,1.18,NA,1,7738692,91,91
2014-11-22,Washington,0.532004705005431,1.21,NA,1,7738692,94,94
2014-11-29,Washington,0.23213167333495446,0.86,NA,1,7738692,67,67
2014-12-06,Washington,0.25018852908090955,0.88,NA,1,7738692,68,68
2014-12-13,Washington,0.44935074935864683,1.11,NA,1,7738692,86,86
2014-12-20,Washington,0.7405506111696482,1.5,NA,1,7738692,116,116
2014-12-27,Washington,1.428296411391841,2.73,NA,1,7738692,211,211
2015-01-03,Washington,1.448356993453303,2.77,NA,1,7738692,214,214
2015-01-10,Washington,1.2570594938241488,2.38,NA,1,7738692,184,184
2015-01-17,Washington,1.5041326889430005,2.9,NA,1,7738692,224,224
2015-01-24,Washington,1.6844630522444761,3.33,NA,1,7738692,258,258
2015-01-31,Washington,1.3307956528258231,2.52,NA,1,7738692,195,195
2015-02-07,Washington,1.1610306480509336,2.19,NA,1,7738692,169,169
2015-02-14,Washington,0.898364890992173,1.74,NA,1,7738692,135,135
2015-02-21,Washington,0.6745278486022819,1.4,NA,1,7738692,108,108
2015-02-28,Washington,0.6362827404300899,1.35,NA,1,7738692,104,104
2015-03-07,Washington,0.4416145010222413,1.1,NA,1,7738692,85,85
2015-03-14,Washington,-0.003277886284694123,0.62,NA,1,7738692,48,48
2015-03-21,Washington,-0.5774801561257706,0.16,NA,1,7738692,12,12
2015-03-28,Washington,-0.18230857489779723,0.46,NA,1,7738692,36,36
2015-04-04,Washington,-0.02985352292746266,0.6,NA,1,7738692,46,46
2015-04-11,Washington,-0.5681285971876607,0.17,NA,1,7738692,13,13
2015-04-18,Washington,-0.8199023975548363,0.01,NA,1,7738692,1,1
2015-04-25,Washington,-0.81517527545125,0.01,NA,1,7738692,1,1
2015-05-02,Washington,-0.6143549172172424,0.14,NA,1,7738692,11,11
2015-05-09,Washington,-1.0611765260570107,0,NA,1,7738692,0,0
2015-05-16,Washington,-1.0417462104192998,0,NA,1,7738692,0,0
2015-05-23,Washington,-1.2344128983770815,0,NA,1,7738692,0,0
2015-05-30,Washington,-0.7745713307662224,0.03,NA,1,7738692,2,2
2015-06-06,Washington,-0.8301769755559714,0,NA,1,7738692,0,0
2015-06-13,Washington,-0.7905060518568968,0.02,NA,1,7738692,2,2
2015-06-20,Washington,-0.7200787174052904,0.07,NA,1,7738692,5,5
2015-06-27,Washington,-1.3124960183843108,0,NA,1,7738692,0,0
2015-07-04,Washington,-1.101004236669307,0,NA,1,7738692,0,0
2015-07-11,Washington,-1.2162975614261966,0,NA,1,7738692,0,0
2015-07-18,Washington,-0.9735972485834038,0,NA,1,7738692,0,0
2015-07-25,Washington,-1.2496635974559533,0,NA,1,7738692,0,0
2015-08-01,Washington,-1.6955578732079313,0,NA,1,7738692,0,0
2015-08-08,Washington,-1.526978049059493,0,NA,1,7738692,0,0
2015-08-15,Washington,-1.3734140495465517,0,NA,1,7738692,0,0
2015-08-22,Washington,-1.3747422342092512,0,NA,1,7738692,0,0
2015-08-29,Washington,-1.4598334415634113,0,NA,1,7738692,0,0
2015-09-05,Washington,-1.5977700993562496,0,NA,1,7738692,0,0
2015-09-12,Washington,-1.3814990016481696,0,NA,1,7738692,0,0
2015-09-19,Washington,-1.3558650295074441,0,NA,1,7738692,0,0
2015-09-26,Washington,-1.0458202740936067,0,NA,1,7738692,0,0
2015-10-03,Washington,-0.4146664437593723,0.28,NA,1,7738692,22,22
2015-10-10,Washington,-0.6324745183290906,0.12,NA,1,7738692,9,9
2015-10-17,Washington,-0.6477740151717817,0.11,NA,1,7738692,9,9
2015-10-24,Washington,-0.25146685954601816,0.4,NA,1,7738692,31,31
2015-10-31,Washington,-0.3786447385983123,0.3,NA,1,7738692,23,23
2015-11-07,Washington,-0.8031927131510717,0.02,NA,1,7738692,2,2
2015-11-14,Washington,-0.7074283391751571,0.08,NA,1,7738692,6,6
2015-11-21,Washington,-0.9732144992134828,0,NA,1,7738692,0,0
2015-11-28,Washington,0.0791323183070478,0.7,NA,1,7738692,54,54
2015-12-05,Washington,-0.30637221335038495,0.36,NA,1,7738692,28,28
2015-12-12,Washington,-0.1037070824439078,0.53,NA,1,7738692,41,41
2015-12-19,Washington,0.09807116217455544,0.72,NA,1,7738692,56,56
2015-12-26,Washington,1.2297012780333048,2.32,NA,1,7738692,180,180
2016-01-02,Washington,1.3017161386929805,2.46,NA,1,7738692,190,190
2016-01-09,Washington,1.372659531802082,2.61,NA,1,7738692,202,202
2016-01-16,Washington,1.1838005299478394,2.23,NA,1,7738692,173,173
2016-01-23,Washington,1.2878874479717841,2.44,NA,1,7738692,189,189
2016-01-30,Washington,0.931902933810171,1.79,NA,1,7738692,139,139
2016-02-06,Washington,0.8767089736345828,1.7,NA,1,7738692,132,132
2016-02-13,Washington,0.7157362528415819,1.46,NA,1,7738692,113,113
2016-02-20,Washington,0.7833395859029365,1.56,NA,1,7738692,121,121
2016-02-27,Washington,-0.39394407910652374,0.29,NA,1,7738692,22,22
2016-03-05,Washington,-0.12951760220916647,0.51,NA,1,7738692,39,39
2016-03-12,Washington,-0.24951706096601886,0.4,NA,1,7738692,31,31
2016-03-19,Washington,0.07539796303711094,0.7,NA,1,7738692,54,54
2016-03-26,Washington,-0.11174559667288714,0.52,NA,1,7738692,40,40
2016-04-02,Washington,-0.26302032361299793,0.39,NA,1,7738692,30,30
2016-04-09,Washington,-0.4576863775897471,0.24,NA,1,7738692,19,19
2016-04-16,Washington,-0.20111481077001742,0.44,NA,1,7738692,34,34
2016-04-23,Washington,-0.20309624959535108,0.44,NA,1,7738692,34,34
2016-04-30,Washington,-0.7962636233486475,0.02,NA,1,7738692,2,2
2016-05-07,Washington,-0.3399784771239212,0.33,NA,1,7738692,26,26
2016-05-14,Washington,-0.7817434159999709,0.03,NA,1,7738692,2,2
2016-05-21,Washington,-0.3363202005867713,0.34,NA,1,7738692,26,26
2016-05-28,Washington,-0.8362345927829445,-0,NA,1,7738692,-0,-0
2016-06-04,Washington,-0.7937370186038262,0.02,NA,1,7738692,2,2
2016-06-11,Washington,-0.6654530539537495,0.1,NA,1,7738692,8,8
2016-06-18,Washington,-0.49893968406004824,0.21,NA,1,7738692,16,16
2016-06-25,Washington,-0.6570451017340715,0.11,NA,1,7738692,9,9
2016-07-02,Washington,-1.2524870474708487,0,NA,1,7738692,0,0
2016-07-09,Washington,-0.8714990946446854,0,NA,1,7738692,0,0
2016-07-16,Washington,-1.1788495519421778,0,NA,1,7738692,0,0
2016-07-23,Washington,-1.1504692415524482,0,NA,1,7738692,0,0
2016-07-30,Washington,-0.29403617391333814,0.37,NA,1,7738692,29,29
2016-08-06,Washington,-1.0474407151182354,0,NA,1,7738692,0,0
2016-08-13,Washington,-1.097023335864598,0,NA,1,7738692,0,0
2016-08-20,Washington,-0.9884899331757698,0,NA,1,7738692,0,0
2016-08-27,Washington,-1.4486331905026082,0,NA,1,7738692,0,0
2016-09-03,Washington,-0.8893828397008243,0,NA,1,7738692,0,0
2016-09-10,Washington,-0.7814868610219411,0.03,NA,1,7738692,2,2
2016-09-17,Washington,-0.3125177346594248,0.35,NA,1,7738692,27,27
2016-09-24,Washington,-0.9935633263638597,0,NA,1,7738692,0,0
2016-10-01,Washington,-0.692115763790389,0.09,NA,1,7738692,7,7
2016-10-08,Washington,0.7314276975699279,1.49,NA,1,7738692,115,115
2016-10-15,Washington,-0.049588552910029365,0.58,NA,1,7738692,45,45
2016-10-22,Washington,-0.3152387963364746,0.35,NA,1,7738692,27,27
2016-10-29,Washington,-0.3461076550333191,0.33,NA,1,7738692,26,26
2016-11-05,Washington,-0.32323225190940547,0.35,NA,1,7738692,27,27
2016-11-12,Washington,-0.07609471526505046,0.55,NA,1,7738692,43,43
2016-11-19,Washington,0.03652849073115331,0.66,NA,1,7738692,51,51
2016-11-26,Washington,0.10624726160399169,0.73,NA,1,7738692,56,56
2016-12-03,Washington,0.25075296451047646,0.88,NA,1,7738692,68,68
2016-12-10,Washington,0.5655925387543083,1.26,NA,1,7738692,98,98
2016-12-17,Washington,1.110365633205123,2.1,NA,1,7738692,163,163
2016-12-24,Washington,1.3458656667509443,2.55,NA,1,7738692,197,197
2016-12-31,Washington,1.576765698525987,3.07,NA,1,7738692,238,238
2017-01-07,Washington,1.6968319986963465,3.36,NA,1,7738692,260,260
2017-01-14,Washington,1.8089492472339284,3.65,NA,1,7738692,282,282
2017-01-21,Washington,1.688115568459496,3.34,NA,1,7738692,258,258
2017-01-28,Washington,1.5579276419062202,3.02,NA,1,7738692,234,234
2017-02-04,Washington,1.2622944208717717,2.39,NA,1,7738692,185,185
2017-02-11,Washington,0.9513823932506681,1.83,NA,1,7738692,142,142
2017-02-18,Washington,0.20766521401361793,0.83,NA,1,7738692,64,64
2017-02-25,Washington,0.361135823374279,1,NA,1,7738692,77,77
2017-03-04,Washington,0.3552524529062754,1,NA,1,7738692,77,77
2017-03-11,Washington,0.4029013943618341,1.05,NA,1,7738692,81,81
2017-03-18,Washington,0.3617040420801311,1,NA,1,7738692,77,77
2017-03-25,Washington,0.0015829014165047888,0.63,NA,1,7738692,49,49
2017-04-01,Washington,0.031058522000762052,0.65,NA,1,7738692,50,50
2017-04-08,Washington,-0.6813903355065023,0.09,NA,1,7738692,7,7
2017-04-15,Washington,-0.07077025573070514,0.56,NA,1,7738692,43,43
2017-04-22,Washington,-0.10766371711597189,0.53,NA,1,7738692,41,41
2017-04-29,Washington,-0.6119421071069759,0.14,NA,1,7738692,11,11
2017-05-06,Washington,-0.6856477707673982,0.09,NA,1,7738692,7,7
2017-05-13,Washington,-0.14140797748505904,0.5,NA,1,7738692,39,39
2017-05-20,Washington,-0.7834094079800208,0.03,NA,1,7738692,2,2
2017-05-27,Washington,-0.4897638085935832,0.22,NA,1,7738692,17,17
2017-06-03,Washington,-0.2899933871064496,0.37,NA,1,7738692,29,29
2017-06-10,Washington,-0.6719685921236732,0.1,NA,1,7738692,8,8
2017-06-17,Washington,-0.656632924234084,0.11,NA,1,7738692,9,9
2017-06-24,Washington,-0.8549650554797352,0,NA,1,7738692,0,0
2017-07-01,Washington,-0.6734222053938195,0.1,NA,1,7738692,8,8
2017-07-08,Washington,-0.5077814587305884,0.21,NA,1,7738692,16,16
2017-07-15,Washington,-0.6462185708085983,0.11,NA,1,7738692,9,9
2017-07-22,Washington,-2.2203182463462037,0,NA,1,7738692,0,0
2017-07-29,Washington,-0.976656462669394,0,NA,1,7738692,0,0
2017-08-05,Washington,-1.5495343097978418,0,NA,1,7738692,0,0
2017-08-12,Washington,-1.438730983176921,0,NA,1,7738692,0,0
2017-08-19,Washington,-1.328324495644902,0,NA,1,7738692,0,0
2017-08-26,Washington,-1.4142752432635843,0,NA,1,7738692,0,0
2017-09-02,Washington,-0.9378777402659715,0,NA,1,7738692,0,0
2017-09-09,Washington,-1.3961614044568833,0,NA,1,7738692,0,0
2017-09-16,Washington,-0.6151591891608592,0.14,NA,1,7738692,11,11
2017-09-23,Washington,-0.6842909139249417,0.09,NA,1,7738692,7,7
2017-09-30,Washington,0.153643079190849,0.78,NA,1,7738692,60,60
2017-10-07,Washington,-0.6969844386106581,0.08,NA,1,7738692,6,6
2017-10-14,Washington,-0.12000242830517202,0.51,NA,1,7738692,39,39
2017-10-21,Washington,-0.9327125127206982,0,NA,1,7738692,0,0
2017-10-28,Washington,0.2322938053724078,0.86,NA,1,7738692,67,67
2017-11-04,Washington,-0.7333572200434092,0.06,NA,1,7738692,5,5
2017-11-11,Washington,-0.7950036753609513,0.02,NA,1,7738692,2,2
2017-11-18,Washington,-0.7926155112684506,0.02,NA,1,7738692,2,2
2017-11-25,Washington,-1.1899718033244178,0,NA,1,7738692,0,0
2017-12-02,Washington,-1.1166034749916411,0,NA,1,7738692,0,0
2017-12-09,Washington,-0.5677197124784312,0.17,NA,1,7738692,13,13
2017-12-16,Washington,-0.8219798961608036,0.01,NA,1,7738692,1,1
2017-12-23,Washington,-0.38686231667091703,0.3,NA,1,7738692,23,23
2017-12-30,Washington,-0.09184312472205747,0.54,NA,1,7738692,42,42
2018-01-06,Washington,-0.44671159514768954,0.25,NA,1,7738692,19,19
2018-01-13,Washington,-0.012729057121891731,0.61,NA,1,7738692,47,47
2018-01-20,Washington,0.3736671523120612,1.02,NA,1,7738692,79,79
2018-01-27,Washington,0.29174190403868977,0.92,NA,1,7738692,71,71
2018-02-03,Washington,0.579793480028035,1.28,NA,1,7738692,99,99
2018-02-10,Washington,0.9719692315584899,1.86,NA,1,7738692,144,144
2018-02-17,Washington,1.2801500757848505,2.42,NA,1,7738692,187,187
2018-02-24,Washington,1.1623879543875648,2.19,NA,1,7738692,169,169
2018-03-03,Washington,0.8913284786739307,1.73,NA,1,7738692,134,134
2018-03-10,Washington,0.705630668861206,1.45,NA,1,7738692,112,112
2018-03-17,Washington,0.4492322832030988,1.11,NA,1,7738692,86,86
2018-03-24,Washington,0.9898695350902522,1.89,NA,1,7738692,146,146
2018-03-31,Washington,0.5510792796198026,1.24,NA,1,7738692,96,96
2018-04-07,Washington,0.47350092294991886,1.14,NA,1,7738692,88,88
2018-04-14,Washington,0.13389798858662447,0.76,NA,1,7738692,59,59
2018-04-21,Washington,-0.6339111961164204,0.12,NA,1,7738692,9,9
2018-04-28,Washington,-0.25407779958063886,0.4,NA,1,7738692,31,31
2018-05-05,Washington,0.06347019809746783,0.68,NA,1,7738692,53,53
2018-05-12,Washington,-0.8253145622859616,0,NA,1,7738692,0,0
2018-05-19,Washington,-0.8550882014623777,0,NA,1,7738692,0,0
2018-05-26,Washington,-1.123575174174648,0,NA,1,7738692,0,0
2018-06-02,Washington,-1.0758397974609883,0,NA,1,7738692,0,0
2018-06-09,Washington,-0.7998607555745981,0.02,NA,1,7738692,2,2
2018-06-16,Washington,-0.990016998992296,0,NA,1,7738692,0,0
2018-06-23,Washington,-1.2918928631469202,0,NA,1,7738692,0,0
2018-06-30,Washington,-1.469469812490449,0,NA,1,7738692,0,0
2018-07-07,Washington,-1.2350650872643547,0,NA,1,7738692,0,0
2018-07-14,Washington,-1.260560198979314,0,NA,1,7738692,0,0
2018-07-21,Washington,-1.4726390730692713,0,NA,1,7738692,0,0
2018-07-28,Washington,-1.3221366228586298,0,NA,1,7738692,0,0
2018-08-04,Washington,-1.6929163462919758,0,NA,1,7738692,0,0
2018-08-11,Washington,-1.724854557503502,0,NA,1,7738692,0,0
2018-08-18,Washington,-1.671990455481501,0,NA,1,7738692,0,0
2018-08-25,Washington,-1.6114905086202767,0,NA,1,7738692,0,0
2018-09-01,Washington,-1.887633846230714,0,NA,1,7738692,0,0
2018-09-08,Washington,-1.329124833402081,0,NA,1,7738692,0,0
2018-09-15,Washington,-1.084785896995469,0,NA,1,7738692,0,0
2018-09-22,Washington,-1.4640457479257103,0,NA,1,7738692,0,0
2018-09-29,Washington,-1.1887467922982768,0,NA,1,7738692,0,0
2018-10-06,Washington,-0.9303222755782046,0,NA,1,7738692,0,0
2018-10-13,Washington,-0.6025995709883278,0.14,NA,1,7738692,11,11
2018-10-20,Washington,-0.8432182532422261,0,NA,1,7738692,0,0
2018-10-27,Washington,-0.71974597784461,0.07,NA,1,7738692,5,5
2018-11-03,Washington,-0.8671312269899939,0,NA,1,7738692,0,0
2018-11-10,Washington,-0.6735759109248556,0.1,NA,1,7738692,8,8
2018-11-17,Washington,-0.3951447762882139,0.29,NA,1,7738692,22,22
2018-11-24,Washington,-0.15275475662827454,0.49,NA,1,7738692,38,38
2018-12-01,Washington,-0.35580671206122744,0.32,NA,1,7738692,25,25
2018-12-08,Washington,-0.5006628344623709,0.21,NA,1,7738692,16,16
2018-12-15,Washington,0.6421353479061339,1.36,NA,1,7738692,105,105
2018-12-22,Washington,1.3249576200274498,2.51,NA,1,7738692,194,194
2018-12-29,Washington,1.5907065704934655,3.1,NA,1,7738692,240,240
2019-01-05,Washington,1.3582681181595773,2.58,NA,1,7738692,200,200
2019-01-12,Washington,1.241066121502343,2.34,NA,1,7738692,181,181
2019-01-19,Washington,1.8117396553160396,3.66,NA,1,7738692,283,283
2019-01-26,Washington,1.4238484540033804,2.72,NA,1,7738692,210,210
2019-02-02,Washington,1.1293091648605598,2.13,NA,1,7738692,165,165
2019-02-09,Washington,0.5513747548601081,1.24,NA,1,7738692,96,96
2019-02-16,Washington,0.12860906407063963,0.75,NA,1,7738692,58,58
2019-02-23,Washington,-0.05322927549348407,0.57,NA,1,7738692,44,44
2019-03-02,Washington,-0.0894924860931655,0.54,NA,1,7738692,42,42
2019-03-09,Washington,-0.7436446425646634,0.05,NA,1,7738692,4,4
2019-03-16,Washington,-0.18301498445873843,0.46,NA,1,7738692,36,36
2019-03-23,Washington,-0.5496711463152819,0.18,NA,1,7738692,14,14
2019-03-30,Washington,-0.14563850277103044,0.49,NA,1,7738692,38,38
2019-04-06,Washington,-0.8369815525987441,-0,NA,1,7738692,-0,-0
2019-04-13,Washington,-0.8982471078408555,0,NA,1,7738692,0,0
2019-04-20,Washington,-0.9354425160137907,0,NA,1,7738692,0,0
2019-04-27,Washington,-0.9304615076804306,0,NA,1,7738692,0,0
2019-05-04,Washington,-1.1552518395666036,0,NA,1,7738692,0,0
2019-05-11,Washington,-0.8580698338609962,0,NA,1,7738692,0,0
2019-05-18,Washington,-0.6430491913058627,0.12,NA,1,7738692,9,9
2019-05-25,Washington,-1.1966821496372724,0,NA,1,7738692,0,0
2019-06-01,Washington,-0.7859642721546433,0.03,NA,1,7738692,2,2
2019-06-08,Washington,-1.7882551056086657,0,NA,1,7738692,0,0
2019-06-15,Washington,-0.9749221088372699,0,NA,1,7738692,0,0
2019-06-22,Washington,-0.9258342389652665,0,NA,1,7738692,0,0
2019-06-29,Washington,-1.4355169442509887,0,NA,1,7738692,0,0
2019-07-06,Washington,-1.4733136894763617,0,NA,1,7738692,0,0
2019-07-13,Washington,-1.6785244689983425,0,NA,1,7738692,0,0
2019-07-20,Washington,-1.450606440200294,0,NA,1,7738692,0,0
2019-07-27,Washington,-1.5754614509917564,0,NA,1,7738692,0,0
2019-08-03,Washington,-0.8635502146479709,0,NA,1,7738692,0,0
2019-08-10,Washington,-1.55869866980335,0,NA,1,7738692,0,0
2019-08-17,Washington,-1.653033274818208,0,NA,1,7738692,0,0
2019-08-24,Washington,-1.273894220703392,0,NA,1,7738692,0,0
2019-08-31,Washington,-1.470534070006208,0,NA,1,7738692,0,0
2019-09-07,Washington,-1.3086624214505354,0,NA,1,7738692,0,0
2019-09-14,Washington,-1.3115826042234713,0,NA,1,7738692,0,0
2019-09-21,Washington,-0.9421532645950215,0,NA,1,7738692,0,0
2019-09-28,Washington,-0.9626236006943014,0,NA,1,7738692,0,0
2019-10-05,Washington,-1.2996429321216398,0,NA,1,7738692,0,0
2019-10-12,Washington,-1.0118432661924632,0,NA,1,7738692,0,0
2019-10-19,Washington,-0.6355225461221161,0.12,NA,1,7738692,9,9
2019-10-26,Washington,-1.0036774425175448,0,NA,1,7738692,0,0
2019-11-02,Washington,-0.319329383929095,0.35,NA,1,7738692,27,27
2019-11-09,Washington,-0.22667206097884096,0.42,NA,1,7738692,33,33
2019-11-16,Washington,-0.36804354403496625,0.31,NA,1,7738692,24,24
2019-11-23,Washington,0.06013237247791695,0.68,NA,1,7738692,53,53
2019-11-30,Washington,-0.019820042717672348,0.61,NA,1,7738692,47,47
2019-12-07,Washington,-0.7569269753036622,0.05,NA,1,7738692,4,4
2019-12-14,Washington,-0.4560454686518307,0.25,NA,1,7738692,19,19
2019-12-21,Washington,0.48817330462075526,1.16,NA,1,7738692,90,90
2019-12-28,Washington,1.9278566158708719,3.99,NA,1,7738692,309,309
2020-01-04,Washington,2.0043427197636934,4.21,NA,1,7738692,326,326
2020-01-11,Washington,1.7923655057848815,3.61,NA,1,7738692,279,279
2020-01-18,Washington,1.7016271722804508,3.37,NA,1,7738692,261,261
2020-01-25,Washington,1.7680406815734002,3.54,NA,1,7738692,274,274
2020-02-01,Washington,1.5583646489872929,3.02,NA,1,7738692,234,234
2020-02-08,Washington,1.3525636902374583,2.57,NA,1,7738692,199,199
2020-02-15,Washington,1.2294243275517818,2.32,NA,1,7738692,180,180
2020-02-22,Washington,1.3057870467435724,2.47,NA,1,7738692,191,191
2020-02-29,Washington,1.157196124961397,2.18,NA,1,7738692,169,169
2020-03-07,Washington,0.9580922691250454,1.84,NA,1,7738692,142,142
2020-03-14,Washington,1.396110582074212,2.66,NA,1,7738692,206,206
2020-03-21,Washington,1.1505856501935439,2.17,NA,1,7738692,168,168
2020-03-28,Washington,0.8997196088437097,1.74,NA,1,7738692,135,135
2020-04-04,Washington,0.6611070643780341,1.39,NA,1,7738692,108,108
2020-04-11,Washington,0.12357874781699855,0.74,NA,1,7738692,57,57
2020-04-18,Washington,-7.449678181244362e-4,0.62,NA,1,7738692,48,48
2020-04-25,Washington,-0.825525923009317,0,NA,1,7738692,0,0
2020-05-02,Washington,-0.7409460729129318,0.05,NA,1,7738692,4,4
2020-05-09,Washington,-0.5189565723568076,0.2,NA,1,7738692,15,15
2020-05-16,Washington,-0.6758689307737754,0.1,NA,1,7738692,8,8
2020-05-23,Washington,-1.212389338975351,0,NA,1,7738692,0,0
2020-05-30,Washington,-1.761779823091215,0,NA,1,7738692,0,0
2020-06-06,Washington,-1.661651791245981,0,NA,1,7738692,0,0
2020-06-13,Washington,-1.0684324912887466,0,NA,1,7738692,0,0
2020-06-20,Washington,-0.9685161323187518,0,NA,1,7738692,0,0
2020-06-27,Washington,-0.6178329339904617,0.13,NA,1,7738692,10,10
2020-07-04,Washington,-1.0439633946838753,0,NA,1,7738692,0,0
2020-07-11,Washington,-1.3723295402095066,0,NA,1,7738692,0,0
2020-07-18,Washington,-1.305488147291893,0,NA,1,7738692,0,0
2020-07-25,Washington,-1.1069400228172153,0,NA,1,7738692,0,0
2020-08-01,Washington,-1.6312892247099966,0,NA,1,7738692,0,0
2020-08-08,Washington,-1.1896279737886433,0,NA,1,7738692,0,0
2020-08-15,Washington,-1.6343492829669028,0,NA,1,7738692,0,0
2020-08-22,Washington,-1.498963660294171,0,NA,1,7738692,0,0
2020-08-29,Washington,-1.4518317765303057,0,NA,1,7738692,0,0
2020-09-05,Washington,-1.1973283917567483,0,NA,1,7738692,0,0
2020-09-12,Washington,-0.9617515933617741,0,NA,1,7738692,0,0
2020-09-19,Washington,-0.7769303793961005,0.03,NA,1,7738692,2,2
2020-09-26,Washington,-1.3104837272054874,0,NA,1,7738692,0,0
2020-10-03,Washington,-0.9485023396918985,0,NA,1,7738692,0,0
2020-10-10,Washington,-0.5450617133059075,0.18,NA,1,7738692,14,14
2020-10-17,Washington,-0.9998145428584666,0,NA,1,7738692,0,0
2020-10-24,Washington,-0.686124113079447,0.09,NA,1,7738692,7,7
2020-10-31,Washington,-0.747395558393872,0.05,NA,1,7738692,4,4
2020-11-07,Washington,-0.5725170599353854,0.16,NA,1,7738692,12,12
2020-11-14,Washington,-0.5903961004984056,0.15,NA,1,7738692,12,12
2020-11-21,Washington,-0.09579347108142325,0.54,NA,1,7738692,42,42
2020-11-28,Washington,-0.23195705009013368,0.42,NA,1,7738692,33,33
