location_name,date,ili,pred_hosp,true_hosp,scale_factor,population,prelim_hosp,total_hosp
South Carolina,2021-03-20,1.102679313648864,2.18,NA,1,5190705,113,113
South Carolina,2021-03-27,1.0736701364284513,2.12,NA,1,5190705,110,110
South Carolina,2021-04-03,1.0455374359127296,2.07,NA,1,5190705,107,107
South Carolina,2021-04-10,0.81314808075658,1.68,NA,1,5190705,87,87
South Carolina,2021-04-17,0.5835263075699543,1.34,NA,1,5190705,70,70
South Carolina,2021-04-24,0.4908118343798674,1.22,NA,1,5190705,63,63
South Carolina,2021-05-01,0.2463933921882031,0.92,NA,1,5190705,48,48
South Carolina,2021-05-08,0.17419050288435808,0.84,NA,1,5190705,44,44
South Carolina,2021-05-15,0.04816128047086833,0.71,NA,1,5190705,37,37
South Carolina,2021-05-22,-0.0417357592943767,0.62,NA,1,5190705,32,32
South Carolina,2021-05-29,-0.08032407191954652,0.59,NA,1,5190705,31,31
South Carolina,2021-06-05,-0.19050726380271707,0.49,NA,1,5190705,25,25
South Carolina,2021-06-12,-0.2265899116101353,0.46,NA,1,5190705,24,24
South Carolina,2021-06-19,-0.40214131890428806,0.31,NA,1,5190705,16,16
South Carolina,2021-06-26,-0.3848019923249232,0.33,NA,1,5190705,17,17
South Carolina,2021-07-03,NA,NA,0,1,5190705,0,0
South Carolina,2021-07-10,NA,NA,5,1,5190705,5,5.000000000000003
South Carolina,2021-07-17,NA,NA,0,1,5190705,0,0
South Carolina,2021-07-24,NA,NA,7,1,5190705,7,7
South Carolina,2021-07-31,NA,NA,8,1,5190705,8,8
South Carolina,2021-08-07,NA,NA,3,1,5190705,3,3.000000000000001
South Carolina,2021-08-14,NA,NA,7,1,5190705,7,7
South Carolina,2021-08-21,NA,NA,9,1,5190705,9,9
South Carolina,2021-08-28,NA,NA,5,1,5190705,5,5
South Carolina,2021-09-04,NA,NA,1,1,5190705,1,1.0000000000000002
South Carolina,2021-09-11,NA,NA,4,1,5190705,4,4
South Carolina,2021-09-18,NA,NA,3,1,5190705,3,3.0000000000000004
South Carolina,2021-09-25,NA,NA,2,1,5190705,2,2
South Carolina,2021-10-02,NA,NA,5,1,5190705,5,5
South Carolina,2021-10-09,NA,NA,6,1,5190705,6,6
South Carolina,2021-10-16,NA,NA,7,1,5190705,7,7
South Carolina,2021-10-23,NA,NA,6,1,5190705,6,6
South Carolina,2021-10-30,NA,NA,12,1,5190705,12,12
South Carolina,2021-11-06,NA,NA,11,1,5190705,11,11
South Carolina,2021-11-13,NA,NA,16,1,5190705,16,16
South Carolina,2021-11-20,NA,NA,14,1,5190705,14,14
South Carolina,2021-11-27,NA,NA,10,1,5190705,10,10.000000000000002
South Carolina,2021-12-04,NA,NA,16,1,5190705,16,16
South Carolina,2021-12-11,NA,NA,21,1,5190705,21,21
South Carolina,2021-12-18,NA,NA,21,1,5190705,21,21
South Carolina,2021-12-25,NA,NA,36,1,5190705,36,36
South Carolina,2022-01-01,NA,NA,50,1,5190705,50,50
South Carolina,2022-01-08,NA,NA,20,1,5190705,20,20
South Carolina,2022-01-15,NA,NA,17,1,5190705,17,17
South Carolina,2022-01-22,NA,NA,10,1,5190705,10,10
South Carolina,2022-01-29,NA,NA,10,1,5190705,10,10
South Carolina,2022-02-05,NA,NA,23,1,5190705,23,23
South Carolina,2022-02-12,NA,NA,20,1,5190705,20,20
South Carolina,2022-02-19,NA,NA,21,1,5190705,21,21
South Carolina,2022-02-26,NA,NA,27,1,5190705,27,27
South Carolina,2022-03-05,NA,NA,23,1,5190705,23,23
South Carolina,2022-03-12,NA,NA,21,1,5190705,21,21
South Carolina,2022-03-19,NA,NA,23,1,5190705,23,23
South Carolina,2022-03-26,NA,NA,15,1,5190705,15,15
South Carolina,2022-04-02,NA,NA,23,1,5190705,23,23
South Carolina,2022-04-09,NA,NA,32,1,5190705,32,32
South Carolina,2022-04-16,NA,NA,31,1,5190705,31,31
South Carolina,2022-04-23,NA,NA,36,1,5190705,36,36
South Carolina,2022-04-30,NA,NA,40,1,5190705,40,40
South Carolina,2022-05-07,NA,NA,23,1,5190705,23,23
South Carolina,2022-05-14,NA,NA,36,1,5190705,36,36
South Carolina,2022-05-21,NA,NA,44,1,5190705,44,44
South Carolina,2022-05-28,NA,NA,35,1,5190705,35,35
South Carolina,2022-06-04,NA,NA,35,1,5190705,35,35
South Carolina,2022-06-11,NA,NA,33,1,5190705,33,33
South Carolina,2022-06-18,NA,NA,24,1,5190705,24,24
South Carolina,2022-06-25,NA,NA,34,1,5190705,34,34
South Carolina,2022-07-02,NA,NA,16,1,5190705,16,16
South Carolina,2022-07-09,NA,NA,16,1,5190705,16,16
South Carolina,2022-07-16,NA,NA,9,1,5190705,9,9
South Carolina,2022-07-23,NA,NA,16,1,5190705,16,16
South Carolina,2022-07-30,NA,NA,20,1,5190705,20,20
South Carolina,2022-08-06,NA,NA,11,1,5190705,11,11
South Carolina,2022-08-13,NA,NA,11,1,5190705,11,11
South Carolina,2022-08-20,NA,NA,9,1,5190705,9,9
South Carolina,2022-08-27,NA,NA,8,1,5190705,8,8
South Carolina,2022-09-03,NA,NA,13,1,5190705,13,13
South Carolina,2022-09-10,NA,NA,8,1,5190705,8,8
South Carolina,2022-09-17,NA,NA,9,1,5190705,9,9
South Carolina,2022-09-24,NA,NA,17,1,5190705,17,17
South Carolina,2022-10-01,NA,NA,18,0.3521850899742931,5190705,18,6
South Carolina,2022-10-08,NA,NA,33,0.412568306010929,5190705,33,14
South Carolina,2022-10-15,NA,NA,42,0.48965517241379314,5190705,42,21
South Carolina,2022-10-22,NA,NA,70,0.664783427495292,5190705,70,47
South Carolina,2022-10-29,NA,NA,156,0.7891949152542374,5190705,156,123
South Carolina,2022-11-05,NA,NA,248,0.8445199660152931,5190705,248,209
South Carolina,2022-11-12,NA,NA,256,0.8316221765913757,5190705,256,213
South Carolina,2022-11-19,NA,NA,228,0.7889039242219216,5190705,228,180
South Carolina,2022-11-26,NA,NA,215,0.7634408602150538,5190705,215,164
South Carolina,2022-12-03,NA,NA,245,0.6531130876747141,5190705,245,160
South Carolina,2022-12-10,NA,NA,160,0.5144157814871017,5190705,160,82
South Carolina,2022-12-17,NA,NA,149,0.3896103896103896,5190705,149,58
South Carolina,2022-12-24,NA,NA,118,0.3079136690647482,5190705,118,36
South Carolina,2022-12-31,NA,NA,160,0.27250308261405676,5190705,160,44
South Carolina,2023-01-07,NA,NA,147,0.2600896860986547,5190705,147,38
South Carolina,2023-01-14,NA,NA,79,0.21521739130434783,5190705,79,17
South Carolina,2023-01-21,NA,NA,58,0.22193877551020408,5190705,58,13
South Carolina,2023-01-28,NA,NA,41,0.2198142414860681,5190705,41,9
South Carolina,2023-02-04,NA,NA,40,0.20504731861198738,5190705,40,8
South Carolina,2023-02-11,NA,NA,46,0.22302158273381295,5190705,46,10
South Carolina,2023-02-18,NA,NA,43,0.25114155251141557,5190705,43,11
South Carolina,2023-02-25,NA,NA,41,0.25252525252525254,5190705,41,10
South Carolina,2023-03-04,NA,NA,29,0.20930232558139533,5190705,29,6
South Carolina,2023-03-11,NA,NA,31,0.22834645669291337,5190705,31,7
South Carolina,2023-03-18,NA,NA,21,0.24576271186440676,5190705,21,5
South Carolina,2023-03-25,NA,NA,24,0.25806451612903225,5190705,24,6
South Carolina,2023-04-01,NA,NA,20,0.2892561983471074,5190705,20,6
South Carolina,2023-04-08,NA,NA,24,0.3025210084033613,5190705,24,7
South Carolina,2023-04-15,NA,NA,22,0.25,5190705,22,6
South Carolina,2023-04-22,NA,NA,21,0.26262626262626265,5190705,21,6
South Carolina,2023-04-29,NA,NA,27,0.31818181818181823,5190705,27,9
South Carolina,2023-05-06,NA,NA,17,0.35714285714285715,5190705,17,6
South Carolina,2023-05-13,NA,NA,23,0.3263157894736842,5190705,23,8
South Carolina,2023-05-20,NA,NA,21,0.39805825242718446,5190705,21,8
South Carolina,2023-05-27,NA,NA,17,0.40186915887850466,5190705,17,7
South Carolina,2023-06-03,NA,NA,26,0.38738738738738737,5190705,26,10
South Carolina,2023-06-10,NA,NA,21,0.3434343434343435,5190705,21,7
South Carolina,2023-06-17,NA,NA,24,0.32967032967032966,5190705,24,8
South Carolina,2023-06-24,NA,NA,23,0.28735632183908044,5190705,23,7
South Carolina,2023-07-01,NA,NA,20,0.20833333333333334,5190705,20,4
South Carolina,2023-07-08,NA,NA,14,0.18947368421052632,5190705,14,3
South Carolina,2023-07-15,NA,NA,18,0.17021276595744683,5190705,18,3
South Carolina,2023-07-22,NA,NA,16,0.13392857142857142,5190705,16,2
South Carolina,2023-07-29,NA,NA,20,0.10273972602739725,5190705,20,2
South Carolina,2023-08-05,NA,NA,18,0.09374999999999999,5190705,18,2
South Carolina,2023-08-12,NA,NA,8,0.0636042402826855,5190705,8,1
South Carolina,2023-08-19,NA,NA,15,0.06069364161849711,5190705,15,1
South Carolina,2023-08-26,NA,NA,20,0.06367924528301887,5190705,20,1
South Carolina,2023-09-02,NA,NA,9,0.07623318385650225,5190705,9,1
South Carolina,2023-09-09,NA,NA,22,0.07868020304568528,5190705,22,2
South Carolina,2023-09-16,NA,NA,26,0.12804878048780488,5190705,26,3
South Carolina,2023-09-23,NA,NA,31,0.14478114478114476,5190705,31,4
South Carolina,2023-09-30,NA,NA,29,0.1634980988593156,5190705,29,5
South Carolina,2023-10-07,NA,NA,22,0.20532319391634984,5190705,22,5
South Carolina,2023-10-14,NA,NA,26,0.18473895582329317,5190705,26,5
South Carolina,2023-10-21,NA,NA,32,0.18518518518518517,5190705,32,6
South Carolina,2023-10-28,NA,NA,21,0.27106227106227104,5190705,21,6
South Carolina,2023-11-04,NA,NA,45,0.3536231884057971,5190705,45,16
South Carolina,2023-11-11,NA,NA,52,0.4670781893004115,5190705,52,24
South Carolina,2023-11-18,NA,NA,64,0.5371428571428571,5190705,64,34
South Carolina,2023-11-25,NA,NA,81,0.5723270440251572,5190705,81,46
South Carolina,2023-12-02,NA,NA,133,0.6137724550898204,5190705,133,82
South Carolina,2023-12-09,NA,NA,177,0.7221570926143025,5190705,177,128
South Carolina,2023-12-16,NA,NA,264,0.7881072026800671,5190705,264,208
South Carolina,2023-12-23,NA,NA,421,0.7967105263157894,5190705,421,335
South Carolina,2023-12-30,NA,NA,649,0.7634194831013916,5190705,649,495
South Carolina,2024-01-06,NA,NA,480,0.6566731141199227,5190705,480,315
South Carolina,2024-01-13,NA,NA,268,0.5782664941785252,5190705,268,155
South Carolina,2024-01-20,NA,NA,197,0.5586924219910846,5190705,197,110
South Carolina,2024-01-27,NA,NA,213,0.5421348314606741,5190705,213,115
South Carolina,2024-02-03,NA,NA,175,0.4976452119309262,5190705,175,87
South Carolina,2024-02-10,NA,NA,132,0.44684385382059805,5190705,132,59
South Carolina,2024-02-17,NA,NA,130,0.4534050179211469,5190705,130,59
South Carolina,2024-02-24,NA,NA,111,0.41755888650963596,5190705,111,46
South Carolina,2024-03-02,NA,NA,107,0.4701492537313433,5190705,107,50
South Carolina,2024-03-09,NA,NA,97,0.4391891891891892,5190705,97,43
South Carolina,2024-03-16,NA,NA,78,0.4508928571428571,5190705,78,35
South Carolina,2024-03-23,NA,NA,67,0.47852760736196326,5190705,67,32
South Carolina,2024-03-30,NA,NA,63,0.4465408805031446,5190705,63,28
South Carolina,2024-04-06,NA,NA,44,0.4883720930232558,5190705,44,21
South Carolina,2024-04-13,NA,NA,64,0.46,5190705,64,29
South Carolina,2024-04-20,NA,NA,37,0.4230769230769231,5190705,37,16
South Carolina,2024-04-27,NA,NA,30,0.33333333333333337,5190705,30,9.999999999999998
South Carolina,2024-05-04,NA,NA,NA,NA,NA,NA,31
South Carolina,2024-05-11,NA,NA,NA,NA,NA,NA,21
South Carolina,2024-05-18,NA,NA,NA,NA,NA,NA,22
South Carolina,2024-05-25,NA,NA,NA,NA,NA,NA,18
South Carolina,2024-06-01,NA,NA,NA,NA,NA,NA,19
South Carolina,2024-06-08,NA,NA,NA,NA,NA,NA,28
South Carolina,2024-06-15,NA,NA,NA,NA,NA,NA,29
South Carolina,2024-06-22,NA,NA,NA,NA,NA,NA,20
South Carolina,2024-06-29,NA,NA,NA,NA,NA,NA,17
South Carolina,2024-07-06,NA,NA,NA,NA,NA,NA,19
South Carolina,2024-07-13,NA,NA,NA,NA,NA,NA,20
South Carolina,2024-07-20,NA,NA,NA,NA,NA,NA,15
South Carolina,2024-07-27,NA,NA,NA,NA,NA,NA,16
South Carolina,2024-08-03,NA,NA,NA,NA,NA,NA,22
South Carolina,2024-08-10,NA,NA,NA,NA,NA,NA,15
South Carolina,2024-08-17,NA,NA,NA,NA,NA,NA,16
South Carolina,2024-08-24,NA,NA,NA,NA,NA,NA,24
South Carolina,2024-08-31,NA,NA,NA,NA,NA,NA,2.999999999999997
South Carolina,2024-09-07,NA,NA,NA,NA,NA,NA,2
South Carolina,2024-09-14,NA,NA,NA,NA,NA,NA,2
South Carolina,2024-09-21,NA,NA,NA,NA,NA,NA,1
South Carolina,2024-09-28,NA,NA,NA,NA,NA,NA,2
South Carolina,2024-10-05,NA,NA,NA,NA,NA,NA,1
South Carolina,2024-10-12,NA,NA,NA,NA,NA,NA,5.551115123125783e-17
South Carolina,2024-10-19,NA,NA,NA,NA,NA,NA,8
South Carolina,2024-10-26,NA,NA,NA,NA,NA,NA,8
South Carolina,2024-11-02,NA,NA,NA,NA,NA,NA,11
South Carolina,2024-11-09,NA,NA,NA,NA,NA,NA,21
South Carolina,2024-11-16,NA,NA,NA,NA,NA,NA,13
South Carolina,2024-11-23,NA,NA,NA,NA,NA,NA,12
South Carolina,2024-11-30,NA,NA,NA,NA,NA,NA,18
South Carolina,2024-12-07,NA,NA,NA,NA,NA,NA,40
South Carolina,2024-12-14,NA,NA,NA,NA,NA,NA,79
South Carolina,2024-12-21,NA,NA,NA,NA,NA,NA,160
South Carolina,2024-12-28,NA,NA,NA,NA,NA,NA,327
South Carolina,2025-01-04,NA,NA,NA,NA,NA,NA,520.0000000000001
South Carolina,2025-01-11,NA,NA,NA,NA,NA,NA,430
South Carolina,2025-01-18,NA,NA,NA,NA,NA,NA,638
South Carolina,2025-01-25,NA,NA,NA,NA,NA,NA,823
South Carolina,2025-02-01,NA,NA,NA,NA,NA,NA,1259
South Carolina,2025-02-08,NA,NA,NA,NA,NA,NA,1232
South Carolina,2025-02-15,NA,NA,NA,NA,NA,NA,690
South Carolina,2025-02-22,NA,NA,NA,NA,NA,NA,474
South Carolina,2025-03-01,NA,NA,NA,NA,NA,NA,442
South Carolina,2025-03-08,NA,NA,NA,NA,NA,NA,408
South Carolina,2025-03-15,NA,NA,NA,NA,NA,NA,269
South Carolina,2025-03-22,NA,NA,NA,NA,NA,NA,188
South Carolina,2025-03-29,NA,NA,NA,NA,NA,NA,135
South Carolina,2025-04-05,NA,NA,NA,NA,NA,NA,80
South Carolina,2025-04-12,NA,NA,NA,NA,NA,NA,43
South Carolina,2025-04-19,NA,NA,NA,NA,NA,NA,34
South Carolina,2025-04-26,NA,NA,NA,NA,NA,NA,33
South Carolina,2025-05-03,NA,NA,NA,NA,NA,NA,16
South Carolina,2025-05-10,NA,NA,NA,NA,NA,NA,13.000000000000002
South Carolina,2025-05-17,NA,NA,NA,NA,NA,NA,15
South Carolina,2025-05-24,NA,NA,NA,NA,NA,NA,17
South Carolina,2025-05-31,NA,NA,NA,NA,NA,NA,18
South Carolina,2025-06-07,NA,NA,NA,NA,NA,NA,9
South Carolina,2025-06-14,NA,NA,NA,NA,NA,NA,8
South Carolina,2025-06-21,NA,NA,NA,NA,NA,NA,10
South Carolina,2025-06-28,NA,NA,NA,NA,NA,NA,16
South Carolina,2025-07-05,NA,NA,NA,NA,NA,NA,10.999999999999998
South Carolina,2025-07-12,NA,NA,NA,NA,NA,NA,4
South Carolina,2025-07-19,NA,NA,NA,NA,NA,NA,3
South Carolina,2025-07-26,NA,NA,NA,NA,NA,NA,5
South Carolina,2025-08-02,NA,NA,NA,NA,NA,NA,6
South Carolina,2025-08-09,NA,NA,NA,NA,NA,NA,5
South Carolina,2025-08-16,NA,NA,NA,NA,NA,NA,2
South Carolina,2025-08-23,NA,NA,NA,NA,NA,NA,8
South Carolina,2025-08-30,NA,NA,NA,NA,NA,NA,11
South Carolina,2025-09-06,NA,NA,NA,NA,NA,NA,7
South Carolina,2025-09-13,NA,NA,NA,NA,NA,NA,15
South Carolina,2025-09-20,NA,NA,NA,NA,NA,NA,4
South Dakota,1997-10-04,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-10-11,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-10-18,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-10-25,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-11-01,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-11-08,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-11-15,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-11-22,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-11-29,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-12-06,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-12-13,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-12-20,NA,NA,NA,1,895376,NA,NA
South Dakota,1997-12-27,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-01-03,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-01-10,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-01-17,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-01-24,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-01-31,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-02-07,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-02-14,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-02-21,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-02-28,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-03-07,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-03-14,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-03-21,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-03-28,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-04-04,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-04-11,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-04-18,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-04-25,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-05-02,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-05-09,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-05-16,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-05-23,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-05-30,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-06-06,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-06-13,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-06-20,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-06-27,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-07-04,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-07-11,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-07-18,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-07-25,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-08-01,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-08-08,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-08-15,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-08-22,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-08-29,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-09-05,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-09-12,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-09-19,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-09-26,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-10-03,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-10-10,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-10-17,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-10-24,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-10-31,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-11-07,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-11-14,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-11-21,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-11-28,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-12-05,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-12-12,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-12-19,NA,NA,NA,1,895376,NA,NA
South Dakota,1998-12-26,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-01-02,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-01-09,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-01-16,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-01-23,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-01-30,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-02-06,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-02-13,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-02-20,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-02-27,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-03-06,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-03-13,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-03-20,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-03-27,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-04-03,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-04-10,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-04-17,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-04-24,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-05-01,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-05-08,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-05-15,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-05-22,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-05-29,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-06-05,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-06-12,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-06-19,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-06-26,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-07-03,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-07-10,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-07-17,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-07-24,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-07-31,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-08-07,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-08-14,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-08-21,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-08-28,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-09-04,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-09-11,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-09-18,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-09-25,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-10-02,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-10-09,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-10-16,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-10-23,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-10-30,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-11-06,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-11-13,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-11-20,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-11-27,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-12-04,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-12-11,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-12-18,NA,NA,NA,1,895376,NA,NA
South Dakota,1999-12-25,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-01-01,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-01-08,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-01-15,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-01-22,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-01-29,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-02-05,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-02-12,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-02-19,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-02-26,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-03-04,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-03-11,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-03-18,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-03-25,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-04-01,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-04-08,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-04-15,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-04-22,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-04-29,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-05-06,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-05-13,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-05-20,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-05-27,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-06-03,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-06-10,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-06-17,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-06-24,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-07-01,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-07-08,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-07-15,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-07-22,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-07-29,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-08-05,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-08-12,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-08-19,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-08-26,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-09-02,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-09-09,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-09-16,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-09-23,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-09-30,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-10-07,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-10-14,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-10-21,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-10-28,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-11-04,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-11-11,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-11-18,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-11-25,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-12-02,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-12-09,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-12-16,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-12-23,NA,NA,NA,1,895376,NA,NA
South Dakota,2000-12-30,NA,NA,NA,1,895376,NA,NA
South Dakota,2001-01-06,NA,NA,NA,1,895376,NA,NA
South Dakota,2001-01-13,NA,NA,NA,1,895376,NA,NA
South Dakota,2001-01-20,NA,NA,NA,1,895376,NA,NA
