reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.55,26.62813580981046
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.6,30.346107543175346
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.65,35.05057095897752
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.7,38.90065121909208
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.75,44.652472262281364
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.8,51.63222164671316
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.85,59.35970652927411
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.9,70.7809691246923
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.95,91.19342145404644
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.975,106.17037288295668
2025-12-13,wk inc flu hosp,0,2025-12-20,10,quantile,0.99,112.28353823419705
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.01,4.296627004832284
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.025,5.412111982163142
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.05,6.566525332762706
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.1,8.850803326543824
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.15,10.973468872380261
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.2,12.734922387403895
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.25,14.46592264461516
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.3,17.05660920296407
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.35,18.731298253053414
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.4,20.141870842489006
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.45,22.17272416041303
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.5,24.83597416682901
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.55,27.855519037304553
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.6,31.267607599556385
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.65,35.81312583690624
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.7,39.51175515416398
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.75,45.000223838817455
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.8,51.176892663023274
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.85,59.976775662522236
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.9,84.8262868940673
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.95,125.9301771439856
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.975,141.49648927103624
2025-12-13,wk inc flu hosp,0,2025-12-20,11,quantile,0.99,142.73300479629097
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.01,178.00066316541495
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.025,340.001962757713
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.05,382.6401950460744
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.1,469.50025486942627
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.15,504.4230796387896
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.2,556.7525711735917
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.25,602.3570378092955
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.3,656.2441485381801
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.35,703.5383576684798
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.4,734.5949210841951
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.45,768.7371990873966
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.5,801.9219206171871
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.55,848.531170910149
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.6,894.6956159150897
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.65,956.0997946427457
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.7,1025.690971193743
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.75,1089.271937039551
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.8,1148.7766385538232
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.85,1245.86329602451
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.9,1392.6395077948052
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.95,1708.6907236403438
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.975,1922.9822898905938
2025-12-13,wk inc flu hosp,0,2025-12-20,12,quantile,0.99,2143.015325177688
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.01,93.32591754976201
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.025,149.83171895354278
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.05,188.63973232079272
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.1,235.20870085259287
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.15,261.07592451076584
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.2,290.2105651330887
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.25,314.0101992124728
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.3,342.92638916791077
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.35,368.0889272273416
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.4,391.439956563516
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.45,416.52448360610026
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.5,442.3477912296539
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.55,476.42281494533614
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.6,508.31333078033975
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.65,544.4808588370843
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.7,592.348318401078
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.75,629.7711193858214
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.8,689.3395749994601
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.85,769.5183581095334
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.9,840.6426486538212
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.95,910.1437695275157
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.975,1073.4542696888525
2025-12-13,wk inc flu hosp,0,2025-12-20,13,quantile,0.99,1177.330821836997
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.01,11.587325565555732
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.025,13.979055539079432
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.05,18.827011475074276
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.1,28.036238339321827
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.15,34.446905140424995
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.2,38.406049370969846
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.25,43.03248469443575
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.3,46.99098657571407
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.35,52.10041587908508
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.4,56.527961499120714
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.45,60.49782775279861
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.5,66.17153490324763
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.55,73.259015665253
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.6,80.2209559098727
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.65,88.7488991701156
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.7,98.65287341086996
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.75,111.29019907027434
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.8,125.29507760989246
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.85,137.51585384710845
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.9,149.25571060701597
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.95,186.3583150214306
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.975,233.1242550424918
2025-12-13,wk inc flu hosp,0,2025-12-20,15,quantile,0.99,291.5307892354388
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.01,7.413466839528759
2025-12-13,wk inc flu hosp,0,2025-12-20,16,quantile,0.025,8.785729718119175
