reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.1,52.93066723738032
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.15,66.19704388735974
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.2,76.96063983944913
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.25,87.02576928494823
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.3,97.04269945355065
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.35,106.22708703884612
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.4,117.94554693938198
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.45,130.73413115075914
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.5,144.5686048831413
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.55,158.83923087295108
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.6,172.57711133135228
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.65,185.78478033283042
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.7,200.79997128349933
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.75,223.17698252627022
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.8,248.5679012514579
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.85,278.0537716045726
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.9,334.2708056985046
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.95,467.92542650592776
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.975,565.5132416231505
2026-01-17,wk inc flu hosp,0,2026-01-17,10,quantile,0.99,701.7298922725186
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.01,9.841746234242228
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.025,12.894263784058907
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.05,16.420260975523696
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.1,23.416808819787022
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.15,29.790956860688098
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.2,34.93303297742494
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.25,40.1134532537686
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.3,45.28702713639839
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.35,50.433843132162124
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.4,56.005129111321274
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.45,61.77362057770031
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.5,68.23738467806884
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.55,75.60694806914569
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.6,84.36628181706428
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.65,95.37621533669895
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.7,103.01935855593798
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.75,112.57453233984585
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.8,127.80861351591702
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.85,154.49961547251527
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.9,206.21465878334925
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.95,233.430693430394
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.975,280.56369138007494
2026-01-17,wk inc flu hosp,0,2026-01-17,11,quantile,0.99,381.02364517391624
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.01,771.9313625020667
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.025,919.2254003468878
2026-01-17,wk inc flu hosp,0,2026-01-17,12,quantile,0.05,1067.5405705297335
